Category,Name,Street,City,State,Zip,Phone,Twitter
Restaurants,Phobang Restaurant,4107 Kissena Blvd,Flushing,NY,11355,(718) 939-5520,n/a
Restaurants,Bon Juk,152-26 Northern Blvd,Flushing,NY,11354,(718) 939-5868,n/a
Restaurants,KyoChon,156-50 Northern Blvd,Flushing,NY,11354,(718) 939-9292,KyochonNY 
Restaurants,La Huasteca Restaurant,1217 Church Avenue,Brooklyn,NY,11218,(718) 940-4999,n/a
Restaurants,Mirage African Restaurant,2143 Cortelyou Rd,Brooklyn,NY,11226,(718) 941-4452,n/a
Restaurants,Lenny's Pizza,1969 86th St,Brooklyn,NY,11214,(718) 946-1292,Lennysjamesport 
Restaurants,Ocean Grill,1160 McDonald Ave,Brooklyn,NY,11230,(718) 951-0116,Oceangrillnyc 
Restaurants,McDonald's,1885 Atlantic Ave,Brooklyn,NY,11233,(718) 953-5864,McDNYTriState 
Restaurants,BLH Shabu Shabu,142-38 Roosevelt Ave,Queens,NY,11354,(718) 961-1668,n/a
Restaurants,White Bear,135-02 Roosevelt Ave,Flushing,NY,11354,(718) 961-2322,n/a
Restaurants,Book Chang Dong,46-09 Kissena Blvd,Flushing,NY,11355,(718) 961-2619,n/a
Restaurants,Yummy House,14420 45th Avenue,Flushing,NY,11355,(718) 961-3094,n/a
Restaurants,Xtra Cheese Pizza,14720 Northern Blvd,Flushing,NY,11372,(718) 961-3122,n/a
Restaurants,Java Day Incorporated,4358 162nd St,Flushing,NY,11358,(718) 961-5555,n/a
Restaurants,Dosa Hutt,45-63 Bowne St,Flushing,NY,11355,(718) 961-5897,n/a
Restaurants,Tacos El Poblano,830 Broadway,Brooklyn,NY,11206,(718) 963-4216,n/a
Restaurants,Benchmark,339-A 2nd St,Brooklyn,NY,11215,(718) 965-7040,n/a
Restaurants,Zolita,7934 Parson Blvd,Flushing,NY,11367,(718) 969-2229,n/a
Restaurants,Venito's Pizza & Restaurant,7749 Vleigh Pl,Flushing,NY,11367,(718) 969-3988,n/a
Restaurants,Burger Urway,560 Remsen Ave,New York,NY,11236,(718) 975-1037,BurgerUrWay 
Restaurants,Mirage Diner Restaurant,717 Kings Hwy,Brooklyn,NY,11223,(718) 998-3750,n/a
Restaurants,My Favorite Bagel,3053 Nostrand Avenue,Brooklyn,NY,11229,(718) 998-5933,n/a
Restaurants,La Cabana Rodriguez - Rodriguez Fried Chicken,1062 Flatbush Ave,Brooklyn,NY,11226,(800) 267-4523,n/a
Restaurants,Eet,75 Varick St,New York,NY,10013,(877) 338-6697,n/a
Restaurants,Moonrock Diner,313 W 57th St,New York,NY,10019,(908) 838-9126,n/a
Restaurants,Dunkin' Donuts,4102 College Point Blvd.,Queens,NY,11355,(914) 946-0446,DunkinDonuts 
Restaurants,Abuelas Cozina,1758 1st Ave,New York,NY,10128,(917) 492-1790,n/a
Nightlife,124 Old Rabbit Club,124 MacDougal St,New York,NY,10012,(212) 254-0575,124Rabbit 
Nightlife,181 Billiards,566 W 181st St,New York,NY,10033,(212) 927-5725,n/a
Nightlife,280 Cafe & Lounge,280 Knickerbocker Ave,Brooklyn,NY,11237,(718) 366-2002,n/a
Nightlife,449 LA Øaka ØSCAT - Showcase For Artists,449 Lenox Ave,New York,NY,10037,(212) 234-3298,n/a
Nightlife,773 Lounge,773 Coney Island Ave,Brooklyn,NY,11218,(718) 462-9746,n/a
Nightlife,A Go Go,135-14 39th Ave,Flushing,NY,11354,,n/a
Nightlife,ABV,1504 Lexington Ave,Manhattan,NY,10029,(212) 722-8959,abvny 
Nightlife,Akariba,77 N 6th St,Brooklyn,NY,11211,(718) 388-6160,n/a
Nightlife,Alibi,242 Dekalb Ave,Brooklyn,NY,11217,(718) 783-8519,AlibiLounge 
Nightlife,Amazon White Rabbit Entertainment,2440 Fulton Street,Brooklyn,NY,11233,(718) 485-5558,n/a
Nightlife,Anchored Inn,57 Waterbury St,Brooklyn,NY,11206,(718) 576-3297,TheAnchoredInn 
Nightlife,APT,419 West 13th Street,Manhattan,NY,10014,,aptnyc 
Nightlife,Black Sheep Pub,428 Bergen St,Brooklyn,NY,11217,(718) 638-1109,BlackSheepBKLYN 
Nightlife,Bleecker Heights Tavern,296 Bleecker St,New York,NY,10014,(212) 675-6157,n/a
Nightlife,Blue & Gold Tavern,79 E 7th St,New York,NY,10003,(212) 473-8918,n/a
Nightlife,Blue Velvet Lounge,341 Ave U,Brooklyn,NY,11223,(718) 266-5196,n/a
Nightlife,Boardwalk Billiards,3200 Coney Island Ave,Brooklyn,NY,11235,(718) 934-7777,n/a
Nightlife,Botanica Bar,47 E Houston St,New York,NY,10012,(212) 343-7251,Botanica_Bar 
Nightlife,Branch,915 Broadway Lbby,New York,NY,10010,(212) 979-8844,n/a
Nightlife,Branded Saloon,603 Vanderbilt Ave,Brooklyn,NY,11238,(718) 484-8704,BRANDEDSALOON 
Nightlife,Broadway Billiard Cafe,10 W 21st St,New York,NY,10010,(212) 388-1582,n/a
Nightlife,Brooklyn APA Pool League,339 9th St,Brooklyn,NY,11215,(718) 622-0057,n/a
Nightlife,Brooklyn Stoops,748 Myrtle Ave,Brooklyn,NY,11205,(347) 378-2505,BrooklynStoops 
Nightlife,Buttermilk Bar,577 5th Ave,Brooklyn,NY,11215,(718) 788-6297,n/a
Nightlife,Calypso City & Rum Jungle,12108 Jamaica Ave,Richmond Hill,NY,11418,(718) 847-8900,n/a
Nightlife,Candy the Lounge,608 E Fordham Rd,Bronx,NY,10458,(347) 577-6015,CandyLoungeBx 
Nightlife,China Tour Club,156 Canal St,New York,NY,10013,(212) 233-4860,ChinaClubNYC 
Nightlife,City View Ultra Lounge,Penthouse,Long Island City,NY,11101,(718) 499-3247,n/a
Nightlife,Club 58,40 E 58th Street,New York,NY,10022,(212) 308-1546,n/a
Nightlife,Club Dominicana,869 Lexington Ave,Manhattan,NY,10065,(646) 789-4580,n/a
Nightlife,Club Senu,W 25th St,New York,NY,10010,(212) 982-3632,n/a
Nightlife,Crossroads Supper Club,402 3rd Ave,Brooklyn,NY,11215,(718) 596-7623,n/a
Nightlife,D Bar,263 W 19th St,New York,NY,10011,,D_BarNYC 
Nightlife,DC KTV,715 61th St,Brooklyn,NY,11220,(718) 853-5888,n/a
Nightlife,Death By Audio,49 S 2nd St,Brooklyn,NY,11226,,DeathbyAudio 
Nightlife,Dirty Pierre's,13 Station Sq,Forest Hills,NY,11375,(718) 830-9698,n/a
Nightlife,D'Jumbala,1370 Ralph Ave,Brooklyn,NY,11236,(718) 451-3190,n/a
Nightlife,Dolls,144-32 Hillside Ave,Queens,NY,11435,(718) 291-0102,n/a
Nightlife,Dumbo Comedy,68 Jay St,Brooklyn,NY,11201,,dumbocomedy 
Nightlife,Early Music Foundation,10 W 68th St,New York,NY,10023,(212) 749-6600,EarlyMusicNY 
Nightlife,El Maguey Bar Lounge,3473 Broadway,New York,NY,10031,(212) 234-6965,elmaguey3473 
Nightlife,Feenjon Group,117 MacDougal St,New York,NY,10012,(212) 254-3480,n/a
Nightlife,Gospel Uptown,2110 7th Ave,New York,NY,10027,(212) 280-2110,gospeluptown 
Nightlife,Gramercy Park Bar,322 2nd Ave,Manhattan,NY,10003,(646) 484-6948,GPHhotel 
Nightlife,Grand Billiard & Cafe,90 Eldridge St Frnt,New York,NY,10002,(212) 431-9232,n/a
Nightlife,Grassroots Tavern,20 St. Marks Pl,New York,NY,10003,(212) 475-9443,n/a
Nightlife,Greenpoint Heights,278 Nassau Ave,Brooklyn,NY,11222,(718) 389-0110,GreenpointHts 
Nightlife,Greenpoint Tavern,188 Bedford Ave,Brooklyn,NY,11211,(718) 384-9539,n/a
Nightlife,Groove With Me Inc,2258 3rd Ave,New York,NY,10035,(212) 987-5910,n/a
Nightlife,Higher Heights,434 Marcus Garvey Blvd,Brooklyn,NY,11233,(646) 373-0122,heightsmusic 
Nightlife,House Of Vans,25 Franklin St,Brooklyn,NY,11222,,n/a
Nightlife,Iggy's Keltic Lounge,132 Ludlow St,New York,NY,10002,(212) 529-2731,IggysLES 
Nightlife,Irish Haven,5721 4th Ave,Brooklyn,NY,11220,(718) 439-9893,n/a
Nightlife,Jackie's 5th Amendment,404 5th Ave,Brooklyn,NY,11215,(718) 788-9123,n/a
Nightlife,Jaguars 3,225 47th St,Brooklyn,NY,11220,(347) 457-6544,n/a
Nightlife,Jbird,251 W 48th St,Manhattan,NY,10019,,n/a
Nightlife,Joseph Patelson Music House,160 W 56th St,New York,NY,10019,(212) 757-5587,n/a
Nightlife,Karpaty Pub,142 2nd Ave,New York,NY,10003,(212) 614-3283,n/a
Nightlife,Kasike Mofongo House,2458 Webster Ave,Bronx,NY,10458,(718) 584-4708,n/a
Nightlife,La Cue Billiards & Cafe,213 McGuinness Blvd,Brooklyn,NY,11222,(718) 349-1445,n/a
Nightlife,La Cue Billiards & Cafe Inc,7360 Grand Ave,Maspeth,NY,11378,(718) 478-9404,n/a
Nightlife,Laila Lounge,2116 Bath Ave,Brooklyn,NY,11214,(866) 510-7682,n/a
Nightlife,Latin Quarters Nightclub,511 Lexington Ave,New York,NY,10017,(516) 782-9909,n/a
Nightlife,Le Bateau Ivre,230 E 51st St,New York,NY,10022,(212) 583-0579,LeBateauIvre 
Nightlife,Lexington Bar & Books,1020 Lexington Ave,New York,NY,10021,(212) 717-3902,n/a
Nightlife,Little Branch,22 7th Ave S,New York,NY,10014,(212) 929-4360,LittleBranchNYC 
Nightlife,Locksmith Wine & Burger Bar,4463 Broadway,New York,NY,10040,(212) 304-9463,n/a
Nightlife,Lulu's,113 Franklin St,Brooklyn,NY,11222,(718) 383-6000,n/a
Nightlife,Mataheko African Restaurant and Lounge,144-07 Jamaica Ave,Queens,NY,11435,(718) 739-3980,n/a
Nightlife,Matt Torrey's,46 Bushwick Ave,Brooklyn,NY,11211,(718) 218-7646,matttorreysbar 
Nightlife,Michael's Side Pocket,8750 Lefferts Boulevard,Richmond Hill,NY,11418,(718) 850-8818,n/a
Nightlife,Milk And Roses,1110 Manhattan Ave,Brooklyn,NY,11222,(718) 389-0160,milkandroses 
Nightlife,Minor Arcana,706 Washington Ave,Brooklyn,NY,11238,(718) 399-7722,n/a
Nightlife,Mirrors On Grand,276 Grand Ave,Brooklyn,NY,11238,,Mirrorsongrand 
Nightlife,Montero's Bar & Grill,73 Atlantic Ave,Brooklyn,NY,11201,(718) 624-9799,n/a
Nightlife,Mother's Ruin,18 Spring St,New York,NY,10012,(212) 219-0942,MothersRuinNYC 
Nightlife,Mr. H,150 Lafayette St,Manhattan,NY,10013,(212) 389-1000,n/a
Nightlife,Mussels & More,8001 5th Ave,Brooklyn,NY,11209,(718) 680-3390,n/a
Nightlife,Neway,90 Eldridge St,New York,NY,10002,(212) 966-8884,n/a
Nightlife,Niall's,218 E 52nd St,New York,NY,10022,,n/a
Nightlife,Night of Joy,667 Lorimer St,Brooklyn,NY,11211,(718) 388-8693,n/a
Nightlife,No Name Bar,597 Manhattan Ave,Brooklyn,NY,11222,,n/a
Nightlife,O'Keefe's Bar & Grill,64 Court St,Brooklyn,NY,11201,(718) 855-8751,n/a
Nightlife,On the Rocks,349 Kent Ave,Brooklyn,NY,11211,(718) 486-0237,n/a
Nightlife,Osaka Vibe Japanese Cuisine & Sushi,355 Bowery,New York,NY,10003,(212) 598-9818,n/a
Nightlife,P&G Cafe,380 Columbus Ave,New York,NY,10024,(212) 874-8568,n/a
Nightlife,Palace Cafe,206 Nassau Ave,Brooklyn,NY,11222,(718) 383-9848,n/a
Nightlife,Park Billiards & Cafe,2020 White Plains Rd,Bronx,NY,10462,(718) 829-3051,n/a
Nightlife,Patrick Ryan's,3155 Broadway,New York,NY,10027,(212) 537-7660,patryansbar 
Nightlife,Pearl's Social & Billy Club,40 St. Nicholas Ave,Brooklyn,NY,11237,(347) 627-9985,n/a
Nightlife,Pet Cat,1346 Kenmore,New York,NY,10312,+44 20 847 8484,n/a
Nightlife,Peter Dillon's,130 E 40th St,New York,NY,10016,(212) 213-3998,n/a
Nightlife,PH-D,Dream Downtown,Manhattan,NY,10011,,PhDRooftopNY 
Nightlife,Platinum Cafe and Billiards,225 47th St,Brooklyn,NY,11220,(718) 439-7122,n/a
Nightlife,Post Billiards Cafe,154 Post Ave,New York,NY,10034,(212) 569-1840,n/a
Nightlife,Project Parlor,742 Myrtle Ave,Brooklyn,NY,11205,(347) 497-0550,projectparlor 
Nightlife,Provoceteur,649 Hudson St,Manhattan,NY,10014,,n/a
Nightlife,Rack Em-Up,10214 Jamaica Ave,Richmond Hill,NY,11418,(718) 441-8340,n/a
Nightlife,Razor 33,33 2nd Avenue,New York,NY,10003,(212) 533-5757,n/a
Nightlife,Redd's,511 Grand St,Brooklyn,NY,11211,(718) 218-9429,n/a
Nightlife,Rhythm & Booze,1674 10th Ave,Brooklyn,NY,11215,(718) 788-9699,n/a
Nightlife,Richmond Billiards,13119 Jamaica Ave,Richmond Hill,NY,11418,(718) 805-6987,n/a
Nightlife,Ridgewood Billiards,1379 Myrtle Ave,Brooklyn,NY,11237,(718) 573-6488,n/a
Nightlife,Rippers,Boardwalk & Beach 86th St,Queens,NY,11693,,n/a
Nightlife,Risque,213 McGuiness Blvd,Brooklyn,NY,11222,(718) 349-1445,n/a
Nightlife,Sapitos,3168 E Tremont Ave,Bronx,NY,10461,(718) 409-6556,n/a
Nightlife,Sea Witch,703 5th Ave,Brooklyn,NY,11215,(347) 227-7166,SeaWitchNYC 
Nightlife,Shade,241 Sullivan St,New York,NY,10012,(212) 982-6275,n/a
Nightlife,Shadow Club,229 W 28th St,New York,NY,10001,(212) 629-3331,shadowtheclub 
Nightlife,Shalel Lounge,65 W 70th St,New York,NY,10023,(212) 873-2300,n/a
Nightlife,Showman's,375 W 125th St Frnt,New York,NY,10027,(212) 864-8941,n/a
Nightlife,Skyline Billard,2515 McDonald Ave,Brooklyn,NY,11223,(718) 627-3407,n/a
Nightlife,Smooth Street Ballroom,35th Street Studio,New York,NY,,(866) 439-1385,smoothst 
Nightlife,Soft Spot Bar,128 Bedford Ave,Brooklyn,NY,11211,(718) 384-7768,TheRealSoftSpot 
Nightlife,Soigne Restaurant & Wine Bar,486 6th Ave,Brooklyn,NY,11215,(718) 369-4814,SoigneBrooklyn 
Nightlife,Southwest Porch,Bryant Park,New York,NY,10018,,n/a
Nightlife,The Brickyard,309 Wilson Ave,Brooklyn,NY,11237,,brickyardnyc 
Nightlife,The Brooklyn Inn,138 Bergen St,Brooklyn,NY,11217,(718) 522-2525,n/a
Nightlife,The Elsinore,17 Stanton St,New York,NY,10002,(212) 517-4065,TheElsinore 
nightlife,The Gin Mill,53 AV 65 Pl,Queens,NY,6614,,TheGinMillNYC 
Nightlife,The Gotham Lounge,700 5th Ave,New York,NY,10019,(212) 247-2201,GOTHAMCITYLOUNG 
Nightlife,The Mark Hotel Bar,25 E 77th,Manhattan,NY,10075,(212) 744-4300,n/a
Nightlife,The Rib Bar & Grill,837 Washington Ave,Bronx,NY,10451,(347) 689-8378,n/a
Nightlife,Tile Bar,115 First Avenue,New York,NY,10003,(212) 254-4317,n/a
Nightlife,Tom & Jerry's,288 Elizabeth St,New York,NY,10012,(212) 260-5045,n/a
Nightlife,Tradesman,222 Bushwick Ave,Brooklyn,NY,11206,(718) 386-5300,n/a
Nightlife,Zablozki's,107 N 6th St,Brooklyn,NY,11211,(718) 384-1903,n/a
Nightlife,Zip Code,2207 Adam Clayton Powell,New York,NY,10027,(212) 690-4400,n/a
Nightlife,Lilium,W Hotel,Manhattan,NY,10003,(212) 358-1560,LiliumNYC 
Nightlife,Pierre Loti Wine Bar,53 Irving Pl,New York,NY,10003,(212) 777-5684,n/a
Nightlife,Hypnotic Brass Ensemble,14th St & Broadway,New York,NY,10003,,hypnoticbrass
Nightlife,Cask Bar + Kitchen,167 E 33rd St,New York,NY,10016,(212) 300-4924,n/a
Nightlife,Manhattan Center Studio,311 W 34th St,New York,NY,10001,(212) 279-7740,n/a
Nightlife,9th Avenue Saloon,656 9th Ave,New York,NY,10036,(212) 307-1503,n/a
Nightlife,Bar Centrale,324 W 46th St,New York,NY,10036,(212) 581-3130,CentralBarNYC 
Nightlife,Birdland,315 W 44th St,New York,NY,10036,(212) 581-3080,birdlandjazz 
Nightlife,Brickyard Gastropub,785 9th Ave,New York,NY,10019,(212) 767-0077,brickyardnyc 
Nightlife,Broadway Comedy Club,318 W 53rd St,New York,NY,10019,(212) 757-2323,BroadwayComedy 
Nightlife,ComedySportz,Broadway Comedy Club,New York,NY,10019,(917) 208-7280,n/a
Nightlife,Eight is Never Enough Improv Comedy,669 8th Ave,New York,NY,10036,(212) 568-6560,eightimprov 
Nightlife,Guitarmony -Guitar Lessons,305 West 45th Street,Manhattan,NY,10036,,n/a
Nightlife,Hourglass Tavern,373 W 46th St,New York,NY,10036,(212) 265-2060,HourglassTavern 
Nightlife,Joe Franklin's Comedy Club,713 Eighth Avenue,New York,NY,10036,(212) 977-0025,n/a
Nightlife,La Carafe,653 9th Ave,Manhattan,NY,10036,(212) 333-5300,CarafeNYC 
Nightlife,Molloy's Irish Pub,737 9th Ave,Manhattan,NY,10019,(212) 247-3400,molloys_pub 
Nightlife,Moshe Haim,302 W 52nd St,New York,NY,10036,(202) 403-0202,n/a
Nightlife,Riposo 46,667 9th Ave,New York,NY,10036,(212) 247-8018,n/a
Nightlife,Rudy's Bar & Grill,627 9th Ave,New York,NY,10036,(646) 707-0890,RudysBarGrill 
Nightlife,Smith's Bar & Restaurant,701 8th Ave,New York,NY,10036,(212) 246-3268,TheSmithNYC 
Nightlife,The New York Beer Company,321 W 44th St,New York,NY,10036,(212) 245-2337,NewYorkBeerCo 
Nightlife,The Sample Platter,318 West 53rd,New York,NY,10019,,n/a
Nightlife,The World Comedy Classes,314 W 53rd St,Manhattan,NY,10019,(646) 242-6652,TheWorldNYC 
Nightlife,The World Comedy Club,314 W 53rd St,Manhattan,NY,10019,,TheWorldNYC 
Nightlife,Time Out New York Lounge,Downstairs At New World Stages,Manhattan,NY,10019,(646) 871-1730,n/a
Nightlife,Times Square Arts Center,669 8th Ave,New York,NY,10036,(212) 586-7829,n/a
Nightlife,Tobacco Road,355 W 41st St,New York,NY,10036,(917) 921-4128,tobaccoroadnyc 
Nightlife,Valhalla,815 9th Ave,New York,NY,10019,(212) 757-2747,ValhallaBarNYC 
Nightlife,VIV,717 9th Ave,Manhattan,NY,10019,(212) 581-5999,n/a
Nightlife,West End Bar & Grill,813 8th Ave,New York,NY,10019,(212) 707-8986,westendbargrill 
Nightlife,Zigolinis Pizza Bar,675 9th Ave,New York,NY,10036,(212) 333-3900,ZIGOLINIS 
Nightlife,Grand Bar & Lounge at Soho Grand Hotel,310 W Broadway,New York,NY,10013,(212) 965-3588,n/a
Nightlife,Corcho Wine Room,231 Dykman St,New York,NY,10034,(212) 203-3371,CorchoWineRoom 
Nightlife,Pacha,618 W 46th St,New York,NY,10036,(212) 209-7500,PachaNYC 
Nightlife,Tinga Tinga Karaoke,162 Madison Ave,New York,NY,10016,(212) 213-0875,n/a
Nightlife,Pine Tree Lodge,591 1st Ave,New York,NY,10016,(212) 213-0990,n/a
Nightlife,Xicala Wine & Tapas Bar,151 Elizabeth St,New York,NY,10013,(212) 219-0599,xicalawinebar 
Nightlife,Jimmy's Corner,140 W 44th St,New York,NY,10036,(212) 221-9510,n/a
Nightlife,Loiza Oxygen Bar & Lounge,24 Ave C,New York,NY,10019,(212) 228-4220,n/a
Nightlife,Common Ground,206 Ave A,New York,NY,10009,(212) 228-6231,CommonGroundNYC 
Nightlife,XL Nightclub,512 W 42nd St,New York,NY,10036,(212) 239-2999,xlnightclub 
Nightlife,Space Billiard Cafe,34 W 32nd St,New York,NY,10001,(212) 239-4166,n/a
Nightlife,Lansdowne Road,599 10th Ave,New York,NY,10036,(212) 239-8020,LansdowneRoad 
Nightlife,Stereo,512 W 29th St,New York,NY,10001,(212) 244-1965,n/a
Nightlife,Magnet Theater,254 W 29th St,New York City,NY,10001,(212) 244-8824,magnettheater 
Nightlife,Barcelona Bar,923 8th Ave,New York,NY,10019,(212) 245-3212,BarcelonaBarNYC 
Nightlife,Tenth Ave Lounge and Grill,642 10th Avenue,New York,NY,10036,(212) 245-9088,n/a
Nightlife,Laugh Riot Comedy Club at Charlie O's,1611 Broadway,Manhattan,NY,10019,(212) 246-1960,n/a
Nightlife,Radio City Music Hall,1260 6th Ave,New York,NY,10020,(212) 247-4777,RadioCity 
Nightlife,Casellula,401 W 52nd St,New York,NY,10019,(212) 247-8137,casellula 
Nightlife,B Cafe,240 E 75th St,New York,NY,10021,(212) 249-3300,BcupCafe 
Nightlife,Banc Cafe,431 3rd Ave,New York,NY,10016,(212) 252-0146,banccafe 
Nightlife,Rehab,25 Ave B,New York,NY,10009,(212) 253-2595,n/a
Nightlife,The Vault at Pfaff's,643 Broadway,Manhattan,NY,10012,(212) 253-5421,pfaffs1855 
Nightlife,Croxley Ales,28 Ave B,New York,NY,10009,(212) 253-6140,Crox_Ave_B 
Nightlife,Royale,157 Ave C,New York,NY,10009,(212) 254-6600,n/a
Nightlife,The University of the Streets,130 E 7th St,New York,NY,10009,(212) 254-9300,UoftheStreets 
Nightlife,Griffin,50 Gansevoort St,New York,NY,10014,(212) 255-6676,n/a
Nightlife,Club Remix,27 Park Pl,New York,NY,10007,(212) 267-5252,ClubRemixNYC 
Nightlife,Show,135 W 41st St,New York,NY,10036,(212) 278-0988,n/a
Nightlife,New Amsterdam Theater,214 W 42nd St,New York,NY,10036,(212) 282-2900,n/a
Nightlife,Jbird,339 E 75th St,New York,NY,10021,(212) 288-8033,JbirdCocktails 
Nightlife,TBA Lounge,3795 10th Ave,Manhattan,NY,10034,(212) 304-8611,tbalounge 
Nightlife,Euro El Tina,500 W 207th St,Manhattan,NY,10034,(212) 304-9810,euroeltina 
Nightlife,Russian Vodka Room,265 W 52nd St,New York,NY,10019,(212) 307-5835,RussianVR 
Nightlife,Mona's,224 Avenue B,New York,NY,10009,(212) 353-3780,n/a
Nightlife,Planet Rose Karaoke Bar,219 Ave A,New York,NY,10009,(212) 353-9500,PlanetRose 
Nightlife,The Mean Fiddler,266 W 47th St,New York,NY,10002,(212) 354-2950,meanfiddlernyc 
Nightlife,Rue B,188 Ave B,New York,NY,10009,(212) 358-1700,n/a
Nightlife,Against The Grain,620 E 6th St,New York,NY,10009,(212) 358-7065,n/a
Nightlife,Upright Citizens Brigade Theatre,153 E 3rd St,New York,NY,10009,(212) 366-9231,UCBTheatreNY 
Nightlife,Rathbones Restaurant,1702 2nd Ave,New York,NY,10128,(212) 369-7361,n/a
Nightlife,The Wren,344 Bowery,Manhattan,NY,10012,(212) 388-0148,thewrens 
Nightlife,Death + Company,433 E 6th St,New York,NY,10009,(212) 388-0882,n/a
Nightlife,Destination Bar & Grill,211 Ave A,New York,NY,10009,(212) 388-9844,DestinationBar 
Nightlife,Manny's on Second,1770 2nd Ave,New York,NY,10128,(212) 410-3300,mannysonsecond 
Nightlife,Highline Ballroom,431 W 16th St,New York,NY,10011,(212) 414-5994,HLBallroom 
Nightlife,Grape and Grain,620 E 6th St,New York,NY,10009,(212) 420-0002,grapesandgrains 
Nightlife,Characters NYC,245 W 54th St,New York,NY,10019,(212) 459-8904,n/a
Nightlife,Boxcar Lounge,168 Ave B,New York,NY,10009,(212) 473-2830,BoxcarLounge 
Nightlife,Sidewalk Cafe,94 Ave A,New York,NY,10009,(212) 473-7373,SidewalkNY 
Nightlife,The Bourgeois Pig,111 E 7th St,New York,NY,10009,(212) 475-2246,n/a
Nightlife,B Side,204 Ave B,New York,NY,10009,(212) 475-4600,n/a
Nightlife,Clandestino,35 Canal St,New York,NY,10002,(212) 475-5505,n/a
Nightlife,7A,109 Ave A,New York,NY,10009,(212) 475-9001,7ACafeAlphaCity 
Nightlife,Nemo NYC,54 E 13th St,New York,NY,10003,(212) 477-1177,NEMONYC 
Nightlife,Ost Cafe,441 E 12th St,New York,NY,10009,(212) 477-5600,ostcafenyc 
Nightlife,Crocodile Lounge,325 E 14th St,New York,NY,10003,(212) 477-7747,CrocodileNY 
Nightlife,Wharf Bar and Grill,587 3rd Ave,New York,NY,10016,(212) 490-7270,Wharfbarnyc 
Nightlife,2A,25 Ave A,New York,NY,10009,(212) 505-2466,n/a
Nightlife,Mary O's,32 Ave A,New York,NY,10009,(212) 505-5610,maryosnyc 
Nightlife,Nuyorican Poets Cafe,236 E 3rd St,New York,NY,10009,(212) 505-8183,NuyoricanPoets 
Nightlife,The Bowery Hotel,335 Bowery,New York,NY,10003,(212) 505-9100,boweryhotelnyc 
Nightlife,Kazuza,107 Ave A,New York,NY,10009,(212) 505-9300,KazuzaLounge 
Nightlife,Session 73,1359 1st Ave,New York,NY,10021,(212) 517-4445,n/a
Nightlife,The Sunburnt Cow,137 Ave C,New York,NY,10009,(212) 529-0005,Thesunburntcow 
Nightlife,West 3rd Common,1 W 3rd St,New York,NY,10012,(212) 529-2059,West3rdCommon 
Nightlife,National Comedy Theatre,347 W 36th St Frnt 4,New York,NY,10018,(212) 529-5202,n/a
Nightlife,Old Town Bar & Restaurant,45 E 18th St,New York,NY,10003,(212) 529-6732,n/a
Nightlife,Verso,127 Ave C,New York,NY,10009,(212) 529-7747,n/a
Nightlife,Belgian Room,125 St. Mark's Pl,New York,NY,10009,(212) 533-4467,belgianroomnyc 
Nightlife,In Vino,215 E 4th St,New York,NY,10009,(212) 539-1011,invino_ny 
Nightlife,Beans and Vines,4842 Broadway,New York,NY,10034,(212) 544-2326,beansnvines 
Nightlife,est. 1986 Wine Bar/Lounge,43 W 32nd St,New York,NY,10001,(212) 563-1500,n/a
Nightlife,The Tank,151 W 46th St,New York,NY,10036,(212) 563-6269,TheTankNYC 
Nightlife,Cairo Nyc,400 W 202nd St,New York,NY,10034,(212) 567-4141,caironyc 
Nightlife,Terminal 5,610 W 56th St,New York,NY,10019,(212) 582-6600,Terminal5 
Nightlife,Providence Lounge,311 W 57th Street,Manhattan,NY,10107,(212) 586-6000,n/a
Nightlife,Concert Ticket Agency,1650 Broadway,Manhattan,NY,10019,(212) 586-8499,n/a
Nightlife,The Music Story,34 W 32nd St,Manhattan,NY,10001,(212) 594-4344,TheMusicStory 
Nightlife,Orchestra of St Luke's,450 W 37th St,New York,NY,10018,(212) 594-6100,OSLmusic 
Nightlife,The DiMenna Center for Classical Music,450 W 37th St,Manhattan,NY,10018,(212) 594-6100,OSLmusic 
Nightlife,Starlight Orchestras,55 Gansevoort St,New York,NY,10014,(212) 595-0999,starlightorch 
Nightlife,Zum Schneider,107 Ave C,New York,NY,10009,(212) 598-1098,zumschneider 
Nightlife,Please Don't Tell,113 St. Marks Pl,New York,NY,10009,(212) 614-0386,n/a
Nightlife,Bowery Poetry Club,308 Bowery,New York,NY,10012,(212) 614-0505,bowerypoetry 
Nightlife,The Jam Nyc,701 7th Ave,New York,NY,10036,(212) 626-8472,JAMinNYC 
Nightlife,Soho House,29 9th Ave,New York,NY,10014,(212) 627-3647,sohohousenyc 
Nightlife,Ryan's Daughter,350 E 85th St,New York,NY,10028,(212) 628-2613,RDaughterNYC 
Nightlife,Billymark's West,332 9th Ave,New York,NY,10001,(212) 629-0118,billymarkswest 
